order_id,product_id,quantity,discount,line_total
ORD004809,P0017,1,0.0,8.44
ORD004810,P0020,1,0.2,21.81
ORD004810,P0004,2,0.15,165.31
ORD004811,P0007,1,0.15,94.14
ORD004812,P0009,2,0.15,317.7
ORD004813,P0011,1,0.1,255.07
ORD004813,P0016,1,0.05,30.31
ORD004814,P0004,3,0.2,233.38
ORD004814,P0008,1,0.05,180.56
ORD004815,P0013,1,0.05,5.51
ORD004816,P0018,2,0.0,83.6
ORD004817,P0008,1,0.0,190.06
ORD004817,P0019,1,0.0,43.71
ORD004818,P0012,1,0.0,23.15
ORD004819,P0020,1,0.0,27.26
ORD004820,P0012,1,0.1,20.84
ORD004820,P0004,2,0.15,165.31
ORD004820,P0019,1,0.0,43.71
ORD004820,P0009,1,0.0,186.88
ORD004821,P0020,1,0.1,24.53
ORD004822,P0021,1,0.05,23.3
ORD004823,P0020,2,0.15,46.34
ORD004823,P0013,1,0.0,5.8
ORD004824,P0012,2,0.05,43.98
ORD004825,P0015,2,0.1,14.78
ORD004826,P0007,1,0.1,99.68
ORD004826,P0009,1,0.05,177.54
ORD004826,P0002,1,0.0,117.29
ORD004827,P0003,1,0.05,16.61
ORD004827,P0004,1,0.1,87.52
ORD004827,P0002,1,0.0,117.29
ORD004828,P0016,2,0.15,54.25
ORD004829,P0005,2,0.0,126.18
ORD004829,P0001,1,0.1,41.83
ORD004830,P0014,2,0.05,21.55
ORD004831,P0012,2,0.1,41.67
ORD004831,P0005,3,0.05,179.81
ORD004831,P0007,2,0.1,199.35
ORD004832,P0013,2,0.15,9.86
ORD004832,P0017,3,0.05,24.05
ORD004832,P0014,1,0.05,10.77
ORD004833,P0007,1,0.0,110.75
ORD004834,P0008,1,0.0,190.06
ORD004834,P0006,2,0.0,93.62
ORD004834,P0013,1,0.0,5.8
ORD004835,P0003,1,0.05,16.61
ORD004836,P0022,2,0.15,92.67
ORD004837,P0017,1,0.0,8.44
ORD004838,P0019,1,0.0,43.71
ORD004838,P0012,1,0.0,23.15
ORD004839,P0011,1,0.0,283.41
ORD004840,P0016,2,0.0,63.82
ORD004841,P0018,1,0.2,33.44
ORD004841,P0007,1,0.05,105.21
ORD004842,P0006,1,0.0,46.81
ORD004842,P0012,1,0.0,23.15
ORD004842,P0002,2,0.0,234.58
ORD004842,P0004,2,0.1,175.03
ORD004843,P0017,1,0.0,8.44
ORD004844,P0021,1,0.05,23.3
ORD004844,P0002,2,0.0,234.58
ORD004845,P0011,1,0.1,255.07
ORD004845,P0015,1,0.0,8.21
ORD004846,P0019,2,0.0,87.42
ORD004847,P0013,2,0.15,9.86
ORD004848,P0009,1,0.0,186.88
ORD004849,P0011,1,0.1,255.07
ORD004849,P0017,1,0.0,8.44
ORD004850,P0019,2,0.1,78.68
ORD004851,P0009,3,0.0,560.64
ORD004851,P0013,2,0.1,10.44
ORD004852,P0018,2,0.0,83.6
ORD004853,P0019,1,0.0,43.71
ORD004854,P0020,1,0.0,27.26
ORD004854,P0011,1,0.15,240.9
ORD004854,P0009,2,0.0,373.76
ORD004855,P0020,1,0.15,23.17
ORD004855,P0008,1,0.0,190.06
ORD004856,P0011,3,0.0,850.23
ORD004856,P0022,1,0.1,49.06
ORD004857,P0018,1,0.0,41.8
ORD004857,P0012,1,0.15,19.68
ORD004858,P0007,1,0.05,105.21
ORD004858,P0021,1,0.0,24.53
ORD004859,P0012,1,0.1,20.84
ORD004859,P0004,3,0.0,291.72
ORD004860,P0005,1,0.05,59.94
ORD004860,P0022,1,0.0,54.51
ORD004860,P0017,1,0.05,8.02
ORD004860,P0018,1,0.0,41.8
ORD004861,P0012,1,0.0,23.15
ORD004861,P0001,1,0.05,44.16
ORD004861,P0011,1,0.0,283.41
ORD004861,P0015,1,0.0,8.21
ORD004862,P0005,3,0.05,179.81
ORD004862,P0016,3,0.15,81.37
ORD004863,P0021,1,0.05,23.3
ORD004863,P0019,1,0.15,37.15
ORD004863,P0015,1,0.0,8.21
ORD004864,P0016,1,0.1,28.72
ORD004865,P0012,1,0.1,20.84
ORD004866,P0019,2,0.1,78.68
ORD004867,P0009,1,0.05,177.54
ORD004868,P0021,1,0.2,19.62
ORD004868,P0008,1,0.0,190.06
ORD004869,P0021,1,0.05,23.3
ORD004869,P0014,1,0.0,11.34
ORD004869,P0009,1,0.05,177.54
ORD004870,P0020,1,0.05,25.9
ORD004871,P0015,1,0.0,8.21
ORD004872,P0017,1,0.0,8.44
ORD004872,P0011,1,0.0,283.41
ORD004873,P0015,1,0.0,8.21
ORD004873,P0021,1,0.05,23.3
ORD004874,P0001,3,0.05,132.47
ORD004874,P0002,1,0.05,111.43
ORD004875,P0003,1,0.0,17.48
ORD004876,P0018,1,0.0,41.8
ORD004876,P0017,1,0.0,8.44
ORD004876,P0007,1,0.05,105.21
ORD004877,P0012,1,0.0,23.15
ORD004878,P0010,1,0.05,320.06
ORD004879,P0019,1,0.1,39.34
ORD004880,P0005,1,0.05,59.94
ORD004881,P0005,1,0.0,63.09
ORD004881,P0017,1,0.1,7.6
ORD004881,P0022,2,0.05,103.57
ORD004882,P0021,1,0.0,24.53
ORD004883,P0004,1,0.0,97.24
ORD004884,P0015,1,0.0,8.21
ORD004884,P0007,1,0.0,110.75
ORD004884,P0016,1,0.0,31.91
ORD004884,P0009,3,0.0,560.64
ORD004885,P0017,1,0.05,8.02
ORD004885,P0020,2,0.0,54.52
ORD004886,P0016,2,0.0,63.82
ORD004887,P0015,3,0.1,22.17
ORD004887,P0020,1,0.0,27.26
ORD004888,P0015,1,0.0,8.21
ORD004889,P0015,1,0.0,8.21
ORD004889,P0009,1,0.0,186.88
ORD004889,P0019,1,0.1,39.34
ORD004889,P0012,1,0.0,23.15
ORD004890,P0001,1,0.05,44.16
ORD004890,P0017,1,0.0,8.44
ORD004891,P0017,1,0.1,7.6
ORD004892,P0010,1,0.0,336.91
ORD004892,P0020,2,0.05,51.79
ORD004892,P0002,2,0.0,234.58
ORD004893,P0010,1,0.05,320.06
ORD004893,P0008,1,0.0,190.06
ORD004893,P0006,1,0.1,42.13
ORD004894,P0017,1,0.1,7.6
ORD004894,P0022,1,0.2,43.61
ORD004895,P0019,1,0.0,43.71
ORD004895,P0018,1,0.0,41.8
ORD004896,P0001,1,0.0,46.48
ORD004897,P0013,1,0.0,5.8
ORD004897,P0006,1,0.0,46.81
ORD004897,P0008,1,0.0,190.06
ORD004898,P0005,1,0.0,63.09
ORD004899,P0001,1,0.1,41.83
ORD004899,P0002,1,0.0,117.29
ORD004899,P0009,1,0.0,186.88
ORD004900,P0003,2,0.0,34.96
ORD004901,P0007,2,0.0,221.5
ORD004901,P0017,3,0.1,22.79
ORD004902,P0015,1,0.2,6.57
ORD004903,P0003,1,0.0,17.48
ORD004904,P0015,2,0.05,15.6
ORD004904,P0003,1,0.0,17.48
ORD004905,P0020,1,0.0,27.26
ORD004905,P0002,1,0.05,111.43
ORD004906,P0004,1,0.0,97.24
ORD004906,P0005,3,0.05,179.81
ORD004906,P0009,3,0.0,560.64
ORD004907,P0016,1,0.0,31.91
ORD004908,P0020,1,0.0,27.26
ORD004908,P0022,1,0.0,54.51
ORD004909,P0001,1,0.0,46.48
ORD004910,P0013,1,0.0,5.8
ORD004911,P0022,1,0.1,49.06
ORD004912,P0003,3,0.0,52.44
ORD004913,P0004,3,0.05,277.13
ORD004913,P0002,1,0.0,117.29
ORD004913,P0012,3,0.0,69.45
ORD004914,P0010,3,0.1,909.66
ORD004914,P0019,1,0.1,39.34
ORD004914,P0009,1,0.0,186.88
ORD004915,P0001,1,0.0,46.48
ORD004915,P0013,1,0.1,5.22
ORD004915,P0009,1,0.0,186.88
ORD004915,P0005,2,0.2,100.94
ORD004916,P0007,1,0.0,110.75
ORD004916,P0022,1,0.05,51.78
ORD004917,P0018,1,0.0,41.8
ORD004917,P0010,1,0.05,320.06
ORD004918,P0006,1,0.0,46.81
ORD004919,P0004,2,0.0,194.48
ORD004919,P0013,2,0.05,11.02
ORD004920,P0002,3,0.15,299.09
ORD004921,P0011,1,0.05,269.24
ORD004921,P0009,1,0.1,168.19
ORD004921,P0016,2,0.0,63.82
ORD004922,P0013,1,0.0,5.8
ORD004922,P0022,1,0.05,51.78
ORD004922,P0015,1,0.0,8.21
ORD004923,P0008,1,0.0,190.06
ORD004923,P0017,1,0.05,8.02
ORD004924,P0014,1,0.0,11.34
ORD004924,P0001,2,0.05,88.31
ORD004925,P0017,1,0.0,8.44
ORD004926,P0011,1,0.0,283.41
ORD004926,P0005,1,0.2,50.47
ORD004926,P0001,1,0.15,39.51
ORD004927,P0010,1,0.05,320.06
ORD004927,P0015,1,0.0,8.21
ORD004927,P0016,1,0.0,31.91
ORD004928,P0001,1,0.0,46.48
ORD004928,P0003,1,0.05,16.61
ORD004928,P0016,3,0.0,95.73
ORD004929,P0019,1,0.05,41.52
ORD004929,P0009,2,0.15,317.7
ORD004929,P0014,1,0.0,11.34
ORD004930,P0008,3,0.0,570.18
ORD004931,P0004,1,0.0,97.24
ORD004931,P0002,1,0.1,105.56
ORD004931,P0014,2,0.0,22.68
ORD004931,P0010,1,0.1,303.22
ORD004932,P0021,1,0.0,24.53
ORD004932,P0010,2,0.05,640.13
ORD004933,P0002,1,0.05,111.43
ORD004933,P0009,1,0.0,186.88
ORD004933,P0018,1,0.1,37.62
ORD004933,P0004,1,0.1,87.52
ORD004934,P0020,2,0.0,54.52
ORD004935,P0003,1,0.0,17.48
ORD004935,P0020,1,0.0,27.26
ORD004935,P0016,1,0.0,31.91
ORD004935,P0018,1,0.1,37.62
ORD004936,P0002,1,0.0,117.29
ORD004937,P0018,1,0.05,39.71
ORD004937,P0015,1,0.0,8.21
ORD004938,P0010,1,0.05,320.06
ORD004938,P0008,1,0.0,190.06
ORD004939,P0007,1,0.1,99.68
ORD004939,P0015,1,0.2,6.57
ORD004940,P0002,2,0.1,211.12
ORD004941,P0010,1,0.0,336.91
ORD004941,P0021,1,0.05,23.3
ORD004942,P0010,1,0.1,303.22
ORD004942,P0020,1,0.1,24.53
ORD004943,P0005,1,0.15,53.63
ORD004944,P0007,1,0.0,110.75
ORD004944,P0008,1,0.2,152.05
ORD004945,P0022,2,0.05,103.57
ORD004946,P0021,1,0.05,23.3
ORD004947,P0015,1,0.1,7.39
ORD004948,P0013,1,0.05,5.51
ORD004949,P0022,3,0.1,147.18
ORD004950,P0006,3,0.15,119.37
ORD004950,P0002,1,0.0,117.29
ORD004951,P0019,2,0.0,87.42
ORD004952,P0001,1,0.05,44.16
ORD004953,P0019,3,0.05,124.57
ORD004954,P0013,1,0.1,5.22
ORD004954,P0022,1,0.0,54.51
ORD004954,P0021,1,0.0,24.53
ORD004955,P0014,2,0.1,20.41
ORD004955,P0022,1,0.2,43.61
ORD004956,P0013,2,0.05,11.02
ORD004957,P0009,2,0.0,373.76
ORD004958,P0007,1,0.0,110.75
ORD004959,P0020,3,0.2,65.42
ORD004959,P0006,2,0.1,84.26
ORD004959,P0017,2,0.05,16.04
ORD004960,P0002,1,0.0,117.29
ORD004960,P0011,2,0.05,538.48
ORD004961,P0002,1,0.0,117.29
ORD004961,P0007,1,0.0,110.75
ORD004962,P0008,3,0.15,484.65
ORD004962,P0004,1,0.05,92.38
ORD004963,P0007,1,0.0,110.75
ORD004964,P0010,1,0.0,336.91
ORD004964,P0003,1,0.0,17.48
ORD004964,P0017,1,0.0,8.44
ORD004965,P0017,3,0.0,25.32
ORD004966,P0014,2,0.0,22.68
ORD004966,P0016,3,0.0,95.73
ORD004966,P0018,2,0.2,66.88
ORD004966,P0020,1,0.05,25.9
ORD004967,P0007,1,0.0,110.75
ORD004968,P0013,2,0.05,11.02
ORD004969,P0016,1,0.2,25.53
ORD004969,P0018,1,0.15,35.53
ORD004970,P0013,3,0.0,17.4
ORD004970,P0017,1,0.2,6.75
ORD004971,P0011,2,0.0,566.82
ORD004972,P0009,1,0.0,186.88
ORD004972,P0012,1,0.15,19.68
ORD004972,P0005,1,0.0,63.09
ORD004972,P0008,1,0.0,190.06
ORD004973,P0008,1,0.0,190.06
ORD004973,P0009,2,0.0,373.76
ORD004973,P0018,1,0.15,35.53
ORD004973,P0005,1,0.2,50.47
ORD004974,P0012,2,0.0,46.3
ORD004974,P0020,1,0.0,27.26
ORD004975,P0020,2,0.0,54.52
ORD004975,P0005,1,0.0,63.09
ORD004976,P0012,1,0.0,23.15
ORD004977,P0007,1,0.0,110.75
ORD004977,P0009,2,0.15,317.7
ORD004977,P0016,2,0.1,57.44
ORD004978,P0017,1,0.0,8.44
ORD004978,P0012,1,0.15,19.68
ORD004978,P0001,1,0.0,46.48
ORD004979,P0012,1,0.0,23.15
ORD004979,P0009,1,0.0,186.88
ORD004980,P0018,2,0.1,75.24
ORD004980,P0022,1,0.05,51.78
ORD004980,P0017,1,0.0,8.44
ORD004981,P0004,1,0.0,97.24
ORD004981,P0020,1,0.05,25.9
ORD004981,P0009,3,0.05,532.61
ORD004981,P0005,1,0.0,63.09
ORD004982,P0018,3,0.0,125.4
ORD004983,P0008,1,0.0,190.06
ORD004984,P0021,2,0.15,41.7
ORD004985,P0001,1,0.0,46.48
ORD004986,P0009,2,0.1,336.38
ORD004987,P0007,1,0.0,110.75
ORD004987,P0019,1,0.05,41.52
ORD004988,P0011,1,0.15,240.9
ORD004989,P0014,1,0.2,9.07
ORD004990,P0008,1,0.05,180.56
ORD004990,P0019,1,0.2,34.97
ORD004990,P0022,1,0.0,54.51
ORD004990,P0021,1,0.1,22.08
ORD004991,P0010,1,0.1,303.22
ORD004992,P0011,1,0.0,283.41
ORD004992,P0007,2,0.05,210.42
ORD004993,P0002,1,0.0,117.29
ORD004994,P0015,2,0.05,15.6
ORD004994,P0007,1,0.2,88.6
ORD004995,P0010,1,0.15,286.37
ORD004995,P0009,1,0.0,186.88
ORD004996,P0012,1,0.0,23.15
ORD004997,P0005,2,0.05,119.87
ORD004997,P0006,1,0.15,39.79
ORD004998,P0001,1,0.0,46.48
ORD004998,P0016,1,0.05,30.31
ORD004999,P0014,1,0.0,11.34
ORD005000,P0004,1,0.0,97.24
ORD005001,P0011,1,0.0,283.41
ORD005001,P0020,3,0.2,65.42
ORD005001,P0014,3,0.2,27.22
ORD005001,P0009,1,0.05,177.54
ORD005002,P0011,1,0.0,283.41
ORD005002,P0015,1,0.0,8.21
ORD005002,P0009,1,0.0,186.88
ORD005003,P0001,1,0.1,41.83
ORD005003,P0003,2,0.05,33.21
ORD005004,P0020,3,0.0,81.78
ORD005005,P0014,1,0.0,11.34
ORD005005,P0010,1,0.0,336.91
ORD005006,P0021,2,0.0,49.06
ORD005007,P0007,3,0.0,332.25
ORD005007,P0009,1,0.0,186.88
ORD005008,P0016,3,0.0,95.73
ORD005008,P0009,3,0.15,476.54
ORD005008,P0001,1,0.0,46.48
ORD005008,P0004,1,0.1,87.52
ORD005009,P0014,1,0.0,11.34
ORD005009,P0016,1,0.0,31.91
ORD005009,P0021,1,0.0,24.53
ORD005009,P0006,1,0.05,44.47
ORD005010,P0017,2,0.1,15.19
ORD005010,P0012,1,0.0,23.15
ORD005011,P0017,1,0.1,7.6
ORD005011,P0013,1,0.0,5.8
ORD005012,P0014,1,0.1,10.21
ORD005012,P0011,1,0.0,283.41
ORD005013,P0010,1,0.0,336.91
ORD005014,P0022,1,0.0,54.51
ORD005014,P0013,1,0.0,5.8
ORD005014,P0015,1,0.15,6.98
ORD005015,P0008,1,0.1,171.05
ORD005016,P0002,2,0.0,234.58
ORD005017,P0020,1,0.05,25.9
ORD005018,P0015,1,0.2,6.57
ORD005018,P0013,1,0.0,5.8
ORD005018,P0007,1,0.0,110.75
ORD005019,P0007,1,0.2,88.6
ORD005019,P0017,1,0.0,8.44
ORD005019,P0011,1,0.1,255.07
ORD005020,P0022,2,0.05,103.57
ORD005021,P0007,2,0.2,177.2
ORD005021,P0006,3,0.05,133.41
ORD005022,P0016,1,0.0,31.91
ORD005023,P0021,1,0.2,19.62
ORD005023,P0008,1,0.0,190.06
ORD005023,P0019,1,0.1,39.34
ORD005024,P0015,1,0.0,8.21
ORD005024,P0012,2,0.1,41.67
ORD005025,P0009,2,0.0,373.76
ORD005026,P0019,1,0.0,43.71
ORD005027,P0004,1,0.1,87.52
ORD005027,P0020,2,0.0,54.52
ORD005027,P0007,1,0.0,110.75
ORD005027,P0006,2,0.05,88.94
ORD005028,P0012,1,0.05,21.99
ORD005029,P0011,2,0.1,510.14
ORD005030,P0021,1,0.0,24.53
ORD005030,P0016,1,0.0,31.91
ORD005031,P0018,1,0.0,41.8
ORD005032,P0001,3,0.0,139.44
ORD005032,P0007,1,0.0,110.75
ORD005033,P0001,1,0.0,46.48
ORD005034,P0018,2,0.0,83.6
ORD005034,P0013,1,0.0,5.8
ORD005034,P0015,1,0.1,7.39
ORD005035,P0003,3,0.0,52.44
ORD005035,P0010,1,0.0,336.91
ORD005035,P0014,1,0.0,11.34
ORD005036,P0018,3,0.0,125.4
ORD005036,P0005,1,0.1,56.78
ORD005036,P0010,1,0.0,336.91
ORD005037,P0012,1,0.0,23.15
ORD005038,P0022,2,0.0,109.02
ORD005039,P0016,3,0.0,95.73
ORD005039,P0007,1,0.1,99.68
ORD005040,P0018,1,0.0,41.8
ORD005040,P0006,1,0.1,42.13
ORD005041,P0001,1,0.15,39.51
ORD005041,P0005,1,0.1,56.78
ORD005041,P0017,1,0.0,8.44
ORD005041,P0012,3,0.15,59.03
ORD005042,P0021,1,0.0,24.53
ORD005043,P0007,3,0.2,265.8
ORD005044,P0017,1,0.0,8.44
ORD005044,P0015,2,0.0,16.42
ORD005045,P0016,1,0.15,27.12
ORD005046,P0011,1,0.1,255.07
ORD005047,P0003,1,0.05,16.61
ORD005048,P0003,1,0.0,17.48
ORD005049,P0001,3,0.1,125.5
ORD005050,P0010,2,0.05,640.13
ORD005050,P0007,1,0.05,105.21
ORD005051,P0003,2,0.0,34.96
ORD005052,P0012,1,0.0,23.15
ORD005053,P0012,2,0.2,37.04
ORD005053,P0020,1,0.2,21.81
ORD005054,P0021,1,0.0,24.53
ORD005054,P0012,1,0.0,23.15
ORD005055,P0021,1,0.0,24.53
ORD005056,P0012,3,0.0,69.45
ORD005057,P0019,2,0.05,83.05
ORD005058,P0022,1,0.0,54.51
ORD005058,P0020,1,0.15,23.17
ORD005059,P0008,3,0.1,513.16
ORD005060,P0004,1,0.0,97.24
ORD005060,P0022,3,0.0,163.53
ORD005061,P0009,2,0.0,373.76
ORD005062,P0019,1,0.0,43.71
ORD005063,P0019,1,0.0,43.71
ORD005064,P0022,2,0.0,109.02
ORD005064,P0007,1,0.05,105.21
ORD005065,P0019,3,0.0,131.13
ORD005065,P0003,1,0.1,15.73
ORD005066,P0011,3,0.2,680.18
ORD005067,P0005,1,0.15,53.63
ORD005067,P0004,1,0.0,97.24
ORD005068,P0014,1,0.15,9.64
ORD005068,P0001,1,0.0,46.48
ORD005069,P0016,1,0.0,31.91
ORD005069,P0001,1,0.0,46.48
ORD005070,P0012,2,0.1,41.67
ORD005070,P0020,1,0.0,27.26
ORD005070,P0007,1,0.2,88.6
ORD005071,P0022,1,0.0,54.51
ORD005072,P0010,2,0.0,673.82
ORD005073,P0004,1,0.2,77.79
ORD005073,P0014,2,0.05,21.55
ORD005073,P0008,2,0.0,380.12
ORD005074,P0017,1,0.05,8.02
ORD005074,P0020,3,0.1,73.6
ORD005075,P0020,3,0.05,77.69
ORD005076,P0005,1,0.0,63.09
ORD005077,P0013,1,0.0,5.8
ORD005077,P0017,2,0.0,16.88
ORD005077,P0016,1,0.05,30.31
ORD005078,P0018,1,0.2,33.44
ORD005078,P0022,1,0.15,46.33
ORD005079,P0004,1,0.2,77.79
ORD005080,P0004,2,0.0,194.48
ORD005081,P0010,1,0.0,336.91
ORD005082,P0006,1,0.1,42.13
ORD005083,P0008,2,0.0,380.12
ORD005084,P0009,1,0.0,186.88
ORD005085,P0008,1,0.0,190.06
ORD005086,P0004,1,0.0,97.24
ORD005086,P0015,1,0.0,8.21
ORD005086,P0019,1,0.0,43.71
ORD005087,P0012,1,0.05,21.99
ORD005088,P0009,1,0.05,177.54
ORD005088,P0021,2,0.1,44.15
ORD005088,P0005,2,0.0,126.18
ORD005089,P0022,2,0.05,103.57
ORD005089,P0010,1,0.1,303.22
ORD005089,P0008,1,0.0,190.06
ORD005089,P0017,1,0.1,7.6
ORD005090,P0020,1,0.2,21.81
ORD005091,P0013,1,0.0,5.8
ORD005092,P0002,1,0.15,99.7
ORD005093,P0012,1,0.0,23.15
ORD005094,P0001,1,0.0,46.48
ORD005094,P0019,1,0.1,39.34
ORD005095,P0013,3,0.0,17.4
ORD005096,P0011,1,0.0,283.41
ORD005097,P0004,1,0.05,92.38
ORD005097,P0010,1,0.0,336.91
ORD005098,P0005,3,0.2,151.42
ORD005098,P0011,1,0.1,255.07
ORD005099,P0022,2,0.1,98.12
ORD005100,P0003,2,0.1,31.46
ORD005100,P0002,1,0.0,117.29
ORD005101,P0012,2,0.1,41.67
ORD005102,P0019,1,0.0,43.71
ORD005103,P0014,1,0.0,11.34
ORD005103,P0017,1,0.0,8.44
ORD005104,P0020,1,0.0,27.26
ORD005104,P0005,1,0.0,63.09
ORD005104,P0001,1,0.05,44.16
ORD005104,P0003,1,0.0,17.48
ORD005105,P0007,1,0.0,110.75
ORD005105,P0009,1,0.05,177.54
ORD005105,P0016,1,0.0,31.91
ORD005105,P0004,1,0.1,87.52
ORD005106,P0011,1,0.05,269.24
ORD005107,P0004,1,0.05,92.38
ORD005108,P0010,2,0.0,673.82
ORD005108,P0002,1,0.0,117.29
ORD005109,P0016,1,0.0,31.91
ORD005109,P0001,2,0.1,83.66
ORD005110,P0005,1,0.0,63.09
ORD005111,P0010,1,0.0,336.91
ORD005111,P0017,3,0.1,22.79
ORD005112,P0001,1,0.0,46.48
ORD005113,P0016,1,0.05,30.31
ORD005114,P0014,1,0.0,11.34
ORD005114,P0010,2,0.0,673.82
ORD005115,P0002,1,0.0,117.29
ORD005116,P0012,1,0.0,23.15
ORD005116,P0018,1,0.0,41.8
ORD005117,P0009,1,0.05,177.54
ORD005118,P0015,1,0.0,8.21
ORD005119,P0005,1,0.0,63.09
ORD005119,P0001,3,0.0,139.44
ORD005120,P0007,3,0.1,299.03
ORD005121,P0010,1,0.15,286.37
ORD005122,P0015,1,0.0,8.21
ORD005123,P0002,1,0.15,99.7
ORD005124,P0004,1,0.05,92.38
ORD005124,P0017,1,0.0,8.44
ORD005124,P0020,2,0.0,54.52
ORD005125,P0004,1,0.1,87.52
ORD005126,P0020,1,0.0,27.26
ORD005126,P0007,1,0.0,110.75
ORD005127,P0011,1,0.1,255.07
ORD005128,P0008,1,0.0,190.06
ORD005128,P0015,1,0.0,8.21
ORD005128,P0014,3,0.0,34.02
ORD005128,P0010,2,0.0,673.82
ORD005129,P0002,1,0.1,105.56
ORD005129,P0017,1,0.2,6.75
ORD005130,P0011,1,0.05,269.24
ORD005130,P0020,1,0.0,27.26
ORD005131,P0017,2,0.0,16.88
ORD005131,P0003,2,0.0,34.96
ORD005132,P0006,1,0.0,46.81
ORD005132,P0008,2,0.15,323.1
ORD005132,P0001,1,0.0,46.48
ORD005133,P0014,2,0.0,22.68
ORD005134,P0012,1,0.2,18.52
ORD005135,P0015,1,0.0,8.21
ORD005135,P0006,1,0.05,44.47
ORD005136,P0002,1,0.15,99.7
ORD005137,P0021,3,0.15,62.55
ORD005138,P0007,1,0.0,110.75
ORD005138,P0014,1,0.2,9.07
ORD005138,P0018,1,0.0,41.8
ORD005138,P0006,3,0.2,112.34
ORD005139,P0010,1,0.0,336.91
ORD005140,P0012,1,0.0,23.15
ORD005140,P0016,3,0.0,95.73
ORD005140,P0010,2,0.2,539.06
ORD005140,P0006,1,0.15,39.79
ORD005141,P0002,1,0.0,117.29
ORD005142,P0003,3,0.1,47.2
ORD005142,P0006,2,0.1,84.26
ORD005143,P0001,1,0.05,44.16
ORD005143,P0015,2,0.0,16.42
ORD005144,P0018,1,0.0,41.8
ORD005144,P0015,1,0.05,7.8
ORD005144,P0014,1,0.0,11.34
ORD005145,P0005,2,0.0,126.18
ORD005146,P0017,2,0.0,16.88
ORD005146,P0019,1,0.1,39.34
ORD005147,P0016,1,0.1,28.72
ORD005147,P0009,1,0.0,186.88
ORD005148,P0009,2,0.0,373.76
ORD005149,P0007,1,0.15,94.14
ORD005149,P0010,1,0.15,286.37
ORD005149,P0021,1,0.2,19.62
ORD005150,P0003,1,0.0,17.48
ORD005150,P0004,1,0.2,77.79
ORD005150,P0020,2,0.1,49.07
ORD005151,P0021,1,0.1,22.08
ORD005152,P0016,1,0.0,31.91
ORD005153,P0012,1,0.0,23.15
ORD005153,P0014,1,0.15,9.64
ORD005153,P0006,2,0.05,88.94
ORD005154,P0015,1,0.15,6.98
ORD005155,P0007,1,0.2,88.6
ORD005156,P0006,2,0.0,93.62
ORD005157,P0009,1,0.1,168.19
ORD005157,P0008,1,0.05,180.56
ORD005158,P0018,2,0.0,83.6
ORD005159,P0013,1,0.05,5.51
ORD005160,P0010,2,0.05,640.13
ORD005160,P0016,1,0.0,31.91
ORD005161,P0005,1,0.15,53.63
ORD005162,P0011,1,0.05,269.24
ORD005162,P0007,1,0.05,105.21
ORD005162,P0002,1,0.0,117.29
ORD005162,P0020,1,0.0,27.26
ORD005163,P0004,3,0.05,277.13
ORD005163,P0011,1,0.1,255.07
ORD005163,P0013,1,0.0,5.8
ORD005163,P0018,1,0.0,41.8
ORD005164,P0014,1,0.0,11.34
ORD005164,P0002,1,0.15,99.7
ORD005164,P0017,1,0.0,8.44
ORD005164,P0008,1,0.05,180.56
ORD005165,P0022,1,0.05,51.78
ORD005165,P0008,2,0.0,380.12
ORD005166,P0020,1,0.0,27.26
ORD005166,P0003,1,0.05,16.61
ORD005166,P0019,1,0.1,39.34
ORD005166,P0016,1,0.0,31.91
ORD005167,P0016,1,0.0,31.91
ORD005167,P0011,2,0.0,566.82
ORD005168,P0007,1,0.1,99.68
ORD005169,P0002,1,0.05,111.43
ORD005170,P0018,1,0.0,41.8
ORD005170,P0017,1,0.1,7.6
ORD005171,P0013,1,0.1,5.22
ORD005171,P0007,2,0.1,199.35
ORD005172,P0017,1,0.0,8.44
ORD005172,P0007,1,0.2,88.6
ORD005173,P0017,1,0.15,7.17
ORD005173,P0012,2,0.1,41.67
ORD005173,P0014,1,0.05,10.77
ORD005174,P0021,1,0.0,24.53
ORD005174,P0020,2,0.0,54.52
ORD005174,P0005,1,0.15,53.63
ORD005175,P0012,1,0.0,23.15
ORD005175,P0011,2,0.0,566.82
ORD005176,P0008,3,0.0,570.18
ORD005176,P0016,2,0.0,63.82
ORD005176,P0022,1,0.0,54.51
ORD005177,P0004,1,0.05,92.38
ORD005178,P0002,2,0.0,234.58
ORD005178,P0015,2,0.1,14.78
ORD005178,P0003,1,0.15,14.86
ORD005179,P0005,1,0.0,63.09
ORD005180,P0004,1,0.0,97.24
ORD005181,P0022,1,0.0,54.51
ORD005182,P0019,1,0.05,41.52
ORD005182,P0007,1,0.0,110.75
ORD005183,P0013,2,0.15,9.86
ORD005184,P0017,3,0.0,25.32
ORD005184,P0007,1,0.0,110.75
ORD005185,P0004,1,0.0,97.24
ORD005185,P0017,1,0.0,8.44
ORD005185,P0015,1,0.15,6.98
ORD005185,P0014,1,0.0,11.34
ORD005186,P0018,3,0.0,125.4
ORD005186,P0022,1,0.0,54.51
ORD005187,P0018,1,0.15,35.53
ORD005188,P0013,1,0.0,5.8
ORD005188,P0021,2,0.05,46.61
ORD005188,P0011,2,0.0,566.82
ORD005188,P0007,3,0.0,332.25
ORD005189,P0005,3,0.0,189.27
ORD005189,P0004,1,0.0,97.24
ORD005189,P0010,2,0.15,572.75
ORD005190,P0007,1,0.05,105.21
